
Save date(yyyy-MM-dd HH:mm:ss): 2023-05-01 15:10:53 / Application Release: VAG DPF v.3.28.12 / Log Format: 1.3
Time (ms)	Soot Mass Calc. (g)	Regen. Duration (min)	Distance Since Last Regen. (km)	Time Since Last Regen. (min)	Oil Ash Residue (g)	Low Press. EGR Closing (%)	DPF Input Gas Temp. (°C)	DPF Surface Temp. (°C)	Nox sulfur charge (g)	Post injection 1 (mg/str)	Post injection 2 (mg/str)	Post injection 3 (mg/str)	Distance driven (km)	
1682946478637	6.59	0	116	67	47.15	57	280	260	1.40	0.00	0.00	2.00	196238	
1682946479336	6.59	0	116	67	47.15	55	280	260	1.40	0.00	0.00	2.00	196238	
1682946480009	6.59	0	116	67	47.15	64	281	260	1.40	0.00	0.00	2.00	196238	
1682946480669	6.59	0	116	67	47.15	63	282	260	1.40	0.00	0.00	1.77	196238	
1682946481338	6.59	0	116	67	47.15	56	283	260	1.40	0.00	0.00	1.67	196238	
1682946482020	6.59	0	116	67	47.15	56	284	260	1.40	0.00	0.00	1.80	196238	
1682946482744	6.60	0	116	67	47.15	58	285	260	1.40	0.00	0.00	2.00	196238	
1682946483603	6.60	0	116	67	47.15	58	287	260	1.40	0.00	0.00	2.00	196238	
1682946484289	6.60	0	116	67	47.15	56	289	260	1.40	0.00	0.00	2.00	196238	
1682946484941	6.60	0	116	67	47.15	62	291	261	1.40	0.00	0.00	2.00	196238	
1682946485590	6.60	0	116	67	47.15	60	293	261	1.40	0.00	0.00	2.00	196238	
1682946486253	6.60	0	116	67	47.15	59	295	261	1.40	0.00	0.00	2.00	196238	
1682946486923	6.60	0	116	67	47.15	58	297	261	1.40	0.00	0.00	2.00	196238	
1682946487573	6.60	0	116	67	47.15	58	300	261	1.40	0.00	0.00	2.00	196238	
1682946488241	6.60	0	116	67	47.15	58	302	261	1.40	0.00	0.00	2.00	196238	
1682946488933	6.60	0	116	67	47.15	58	305	262	1.40	0.00	0.00	2.00	196238	
1682946489610	6.60	0	116	67	47.15	58	307	262	1.40	0.00	0.00	2.00	196238	
1682946490282	6.60	0	116	67	47.15	56	312	262	1.40	0.00	0.00	2.00	196239	
1682946490953	6.60	0	116	67	47.15	59	314	262	1.40	0.00	0.00	2.00	196239	
1682946491631	6.60	0	116	67	47.15	96	317	263	1.40	0.00	0.00	0.63	196239	
1682946492296	6.60	0	116	67	47.15	100	320	263	1.40	0.00	0.00	0.00	196239	
1682946492995	6.60	0	116	67	47.15	100	324	264	1.40	0.00	0.00	0.00	196239	
1682946493662	6.60	0	116	67	47.15	100	327	265	1.40	0.00	0.00	0.00	196239	
1682946494344	6.60	0	116	67	47.15	100	331	266	1.40	0.00	0.00	0.00	196239	
1682946495003	6.60	0	116	67	47.15	99	336	267	1.40	0.00	0.00	0.00	196239	
1682946495666	6.60	0	117	67	47.15	100	338	268	1.40	0.00	0.00	0.00	196239	
1682946496333	6.60	0	117	67	47.15	99	343	270	1.40	0.00	0.00	0.00	196239	
1682946497000	6.60	0	117	67	47.15	99	347	271	1.40	0.00	0.00	0.00	196239	
1682946497669	6.60	0	117	67	47.15	99	349	273	1.40	0.00	0.00	0.00	196239	
1682946498352	6.60	0	117	67	47.15	99	350	274	1.40	0.00	0.00	0.00	196239	
1682946499001	6.60	0	117	67	47.15	100	353	276	1.40	0.00	0.00	0.00	196239	
1682946499653	6.60	0	117	67	47.15	100	354	277	1.40	0.00	0.00	0.00	196239	
1682946500302	6.60	0	117	67	47.15	99	356	279	1.40	0.00	0.00	0.00	196239	
1682946500966	6.60	0	117	67	47.15	99	358	281	1.40	0.00	0.00	0.00	196239	
1682946501619	6.60	0	117	67	47.15	100	360	282	1.40	0.00	0.00	0.00	196239	
1682946502283	6.60	0	117	67	47.15	100	361	284	1.40	0.00	0.00	0.00	196239	
1682946502935	6.60	0	117	67	47.15	98	364	285	1.40	0.00	0.00	0.00	196239	
1682946503607	6.60	0	117	67	47.15	77	366	287	1.40	0.00	0.00	0.82	196239	
1682946504254	6.60	0	117	67	47.15	67	368	289	1.40	0.00	0.00	1.17	196239	
1682946504925	6.60	0	117	67	47.15	59	371	290	1.40	0.00	0.00	1.49	196239	
1682946505573	6.60	0	117	67	47.15	54	375	292	1.40	0.00	0.00	1.72	196239	
1682946506263	6.61	0	117	67	47.15	53	378	294	1.40	0.00	0.00	1.85	196239	
1682946506943	6.61	0	117	67	47.15	51	379	296	1.40	0.00	0.00	1.90	196239	
1682946507594	6.61	0	117	67	47.15	51	382	297	1.40	0.00	0.00	1.91	196239	
1682946508262	6.61	0	117	67	47.15	49	384	299	1.40	0.00	0.00	1.91	196239	
1682946508928	6.61	0	117	67	47.15	48	385	301	1.40	0.00	0.00	1.92	196239	
1682946509630	6.61	0	117	67	47.15	47	387	302	1.40	0.00	0.00	1.92	196239	
1682946510280	6.61	0	117	67	47.15	47	388	304	1.40	0.00	0.00	1.92	196239	
1682946510943	6.61	0	117	67	47.15	47	388	306	1.41	0.00	0.00	1.92	196239	
1682946511596	6.61	0	117	67	47.15	47	389	307	1.41	0.00	0.00	1.92	196239	
1682946512264	6.61	0	117	67	47.15	47	389	308	1.41	0.00	0.00	1.93	196239	
1682946512919	6.61	0	117	67	47.15	47	388	310	1.41	0.00	0.00	1.92	196239	
1682946513581	6.61	0	117	67	47.15	47	386	311	1.41	0.00	0.00	1.92	196239	
1682946514249	6.61	0	117	67	47.15	47	385	313	1.41	0.00	0.00	1.92	196239	
1682946514913	6.61	0	117	67	47.15	47	384	314	1.41	0.00	0.00	1.92	196239	
1682946515564	6.61	0	117	67	47.15	47	382	315	1.41	0.00	0.00	1.92	196239	
1682946516287	6.62	0	117	67	47.15	47	379	316	1.41	0.00	0.00	1.92	196239	
1682946516969	6.62	0	117	67	47.15	47	377	317	1.41	0.00	0.00	1.92	196239	
1682946517619	6.62	0	117	67	47.15	47	375	318	1.41	0.00	0.00	1.92	196239	
1682946518283	6.62	0	117	67	47.15	47	371	319	1.41	0.00	0.00	1.92	196239	
1682946518950	6.62	0	117	67	47.15	47	368	320	1.41	0.00	0.00	1.92	196239	
1682946519620	6.62	0	117	67	47.15	48	365	321	1.41	0.00	0.00	1.92	196239	
1682946520313	6.62	0	117	67	47.15	48	362	322	1.41	0.00	0.00	1.92	196239	
1682946520994	6.62	0	117	67	47.15	48	359	322	1.41	0.00	0.00	1.92	196239	
1682946521658	6.62	0	117	67	47.15	48	355	323	1.41	0.00	0.00	1.92	196239	
1682946522322	6.62	0	117	67	47.15	48	353	323	1.41	0.00	0.00	1.92	196240	
1682946522970	6.63	0	117	67	47.15	49	349	324	1.41	0.00	0.00	1.92	196240	
1682946523658	6.63	0	117	67	47.15	49	347	324	1.41	0.00	0.00	1.92	196240	
1682946524305	6.63	0	117	67	47.15	49	344	324	1.41	0.00	0.00	1.93	196240	
1682946525003	6.63	0	117	67	47.15	49	341	325	1.41	0.00	0.00	1.92	196240	
1682946525655	6.63	0	118	67	47.15	49	337	325	1.41	0.00	0.00	1.92	196240	
1682946526348	6.63	0	118	67	47.15	49	336	325	1.41	0.00	0.00	1.92	196240	
1682946527010	6.63	0	118	67	47.15	48	333	325	1.41	0.00	0.00	1.92	196240	
1682946527683	6.63	0	118	67	47.15	48	330	325	1.41	0.00	0.00	1.92	196240	
1682946528342	6.63	0	118	67	47.15	48	327	325	1.41	0.00	0.00	1.92	196240	
1682946529025	6.63	0	118	67	47.15	48	325	324	1.41	0.00	0.00	1.92	196240	
1682946529699	6.64	0	118	67	47.15	48	323	324	1.41	0.00	0.00	1.92	196240	
1682946530360	6.64	0	118	67	47.15	48	322	324	1.41	0.00	0.00	1.92	196240	
1682946531028	6.64	0	118	67	47.15	74	320	324	1.41	0.00	0.00	0.00	196240	
1682946531700	6.64	0	118	67	47.15	76	318	323	1.41	0.00	16.22	1.74	196240	
1682946532355	6.64	0	118	67	47.15	70	317	323	1.41	0.00	21.45	1.75	196240	
1682946533049	6.64	0	118	67	47.15	72	315	323	1.41	0.00	21.42	1.75	196240	
1682946533716	6.64	0	118	67	47.15	70	313	322	1.41	0.00	21.40	1.75	196240	
1682946534384	6.64	0	118	68	47.15	71	313	322	1.41	0.00	21.36	1.75	196240	
1682946535065	6.64	0	118	68	47.15	71	312	322	1.41	0.00	21.38	1.75	196240	
1682946535721	6.64	0	118	68	47.15	71	312	321	1.41	0.00	21.33	1.75	196240	
1682946536369	6.64	0	118	68	47.15	73	312	321	1.41	0.00	0.00	0.00	196240	
1682946537035	6.65	0	118	68	47.15	71	314	320	1.41	0.00	0.00	0.00	196240	
1682946537684	6.65	0	118	68	47.15	54	315	320	1.41	0.00	0.00	1.92	196240	
1682946538338	6.65	0	118	68	47.15	42	317	320	1.41	0.00	0.00	1.92	196240	
1682946539020	6.65	0	118	68	47.15	47	318	319	1.41	0.00	0.00	1.92	196240	
1682946539693	6.65	0	118	68	47.15	48	322	319	1.41	0.00	0.00	1.92	196240	
1682946540353	6.65	0	118	68	47.15	48	326	319	1.41	0.00	0.00	1.92	196240	
1682946541007	6.65	0	118	68	47.15	48	330	319	1.41	0.00	0.00	1.92	196240	
1682946541674	6.65	0	118	68	47.15	48	335	318	1.41	0.00	0.00	1.92	196240	
1682946542342	6.66	0	118	68	47.15	48	341	318	1.41	0.00	0.00	1.92	196240	
1682946543009	6.66	0	118	68	47.15	48	346	319	1.41	0.00	0.00	1.93	196240	
1682946543660	6.66	0	118	68	47.15	48	351	319	1.41	0.00	0.00	1.93	196240	
1682946544342	6.66	0	118	68	47.15	49	357	319	1.41	0.00	0.00	1.93	196240	
1682946544993	6.66	0	118	68	47.15	49	362	319	1.41	0.00	0.00	1.93	196240	
1682946545662	6.66	0	118	68	47.15	50	367	320	1.41	0.00	0.00	1.93	196240	
1682946546318	6.66	0	118	68	47.15	50	371	320	1.41	0.00	0.00	1.93	196240	
1682946547013	6.66	0	118	68	47.15	50	376	321	1.41	0.00	0.00	1.93	196240	
1682946547662	6.66	0	118	68	47.15	50	380	322	1.41	0.00	0.00	1.93	196240	
1682946548328	6.66	0	118	68	47.15	50	382	322	1.41	0.00	0.00	1.93	196240	
1682946548980	6.66	0	118	68	47.15	51	385	323	1.41	0.00	0.00	1.93	196240	
1682946549649	6.67	0	118	68	47.15	51	387	324	1.41	0.00	0.00	1.93	196240	
1682946550312	6.67	0	118	68	47.15	51	387	325	1.41	0.00	0.00	1.93	196240	
1682946550995	6.67	0	118	68	47.15	51	388	326	1.41	0.00	0.00	1.93	196240	
1682946551658	6.67	0	118	68	47.15	51	388	326	1.41	0.00	0.00	1.93	196241	
1682946552333	6.67	0	118	68	47.15	50	387	327	1.41	0.00	0.00	1.93	196241	
1682946553000	6.67	0	118	68	47.15	51	385	328	1.41	0.00	0.00	1.92	196241	
1682946553684	6.67	0	118	68	47.15	50	384	329	1.41	0.00	0.00	1.92	196241	
1682946554353	6.67	0	119	68	47.15	50	382	329	1.41	0.00	0.00	1.93	196241	
1682946555003	6.67	0	119	68	47.15	50	380	330	1.41	0.00	0.00	1.93	196241	
1682946555687	6.67	0	119	68	47.15	51	377	331	1.41	0.00	0.00	1.93	196241	
1682946556350	6.67	0	119	68	47.15	53	374	331	1.41	0.00	0.00	1.94	196241	
1682946557057	6.67	0	119	68	47.15	53	371	332	1.41	0.00	0.00	1.95	196241	
1682946557722	6.68	0	119	68	47.15	53	367	332	1.41	0.00	0.00	1.95	196241	
1682946558405	6.68	0	119	68	47.15	53	365	333	1.41	0.00	0.00	1.95	196241	
1682946559051	6.68	0	119	68	47.15	53	361	333	1.41	0.00	0.00	1.95	196241	
1682946559723	6.68	0	119	68	47.15	52	359	333	1.41	0.00	0.00	1.95	196241	
1682946560373	6.68	0	119	68	47.15	52	355	333	1.41	0.00	0.00	1.95	196241	
1682946561021	6.68	0	119	68	47.15	52	353	334	1.41	0.00	0.00	0.00	196241	
1682946561671	6.68	0	119	68	47.15	83	350	334	1.41	0.00	1.11	1.74	196241	
1682946562344	6.68	0	119	68	47.15	80	347	334	1.41	0.00	17.49	1.74	196241	
1682946562994	6.68	0	119	68	47.15	76	345	334	1.41	0.00	18.89	1.75	196241	
1682946563672	6.68	0	119	68	47.15	75	343	334	1.41	0.00	18.90	1.75	196241	
1682946564325	6.68	0	119	68	47.15	75	339	334	1.41	0.00	18.89	1.75	196241	
1682946564995	6.68	0	119	68	47.15	75	338	334	1.41	0.00	18.89	1.75	196241	
1682946565645	6.68	0	119	68	47.15	75	336	334	1.41	0.00	18.90	1.75	196241	
1682946566329	6.69	0	119	68	47.15	75	336	334	1.41	0.00	18.90	1.75	196241	
1682946566981	6.69	0	119	68	47.15	75	334	334	1.41	0.00	18.78	0.00	196241	
1682946567648	6.69	0	119	68	47.15	79	333	334	1.41	0.00	0.00	0.00	196241	
1682946568329	6.69	0	119	68	47.15	68	333	334	1.41	0.00	0.00	0.00	196241	
1682946568981	6.69	0	119	68	47.15	48	331	333	1.41	0.00	0.00	1.96	196241	
1682946569632	6.69	0	119	68	47.15	55	331	333	1.41	0.00	0.00	1.96	196241	
1682946570285	6.69	0	119	68	47.15	54	332	333	1.41	0.00	0.00	1.96	196241	
1682946570967	6.69	0	119	68	47.15	54	332	333	1.41	0.00	0.00	1.96	196241	
1682946571618	6.69	0	119	68	47.15	54	333	332	1.41	0.00	0.00	1.96	196241	
1682946572285	6.69	0	119	68	47.15	54	335	332	1.41	0.00	0.00	1.96	196241	
1682946572934	6.69	0	119	68	47.15	53	336	332	1.41	0.00	0.00	1.96	196241	
1682946573623	6.70	0	119	68	47.15	52	338	332	1.41	0.00	0.00	1.94	196241	
1682946574319	6.70	0	119	68	47.15	51	341	332	1.41	0.00	0.00	1.94	196241	
1682946575004	6.70	0	119	68	47.15	51	344	332	1.41	0.00	0.00	1.94	196241	
1682946575651	6.70	0	119	68	47.15	51	347	331	1.41	0.00	0.00	1.94	196241	
1682946576340	6.70	0	119	68	47.15	51	350	331	1.41	0.00	0.00	1.94	196241	
1682946577008	6.70	0	119	68	47.15	51	356	331	1.41	0.00	0.00	1.94	196241	
1682946577706	6.70	0	119	68	47.15	51	360	332	1.41	0.00	0.00	1.94	196241	
1682946578356	6.70	0	119	68	47.15	51	364	332	1.41	0.00	0.00	1.94	196241	
1682946579038	6.70	0	119	68	47.15	51	367	332	1.41	0.00	0.00	1.94	196241	
1682946579690	6.70	0	119	68	47.15	51	371	332	1.41	0.00	0.00	1.94	196241	
1682946580358	6.70	0	119	68	47.15	51	376	332	1.41	0.00	0.00	1.94	196242	
1682946581013	6.70	0	119	68	47.15	51	378	333	1.41	0.00	0.00	1.94	196242	
1682946581710	6.70	0	119	68	47.15	51	382	333	1.41	0.00	0.00	1.94	196242	
1682946582427	6.70	0	119	68	47.15	51	384	334	1.41	0.00	0.00	1.94	196242	
1682946583094	6.70	0	119	68	47.15	51	385	334	1.41	0.00	0.00	1.94	196242	
1682946583775	6.70	0	120	68	47.15	51	387	335	1.41	0.00	0.00	1.94	196242	
1682946584429	6.71	0	120	68	47.15	51	388	335	1.41	0.00	0.00	1.94	196242	
1682946585113	6.71	0	120	68	47.15	50	388	336	1.41	0.00	0.00	1.94	196242	
1682946585763	6.71	0	120	68	47.15	50	389	336	1.41	0.00	0.00	1.94	196242	
1682946586447	6.71	0	120	68	47.15	51	388	337	1.41	0.00	0.00	1.94	196242	
1682946587098	6.71	0	120	68	47.15	51	386	337	1.41	0.00	0.00	1.94	196242	
1682946587780	6.71	0	120	68	47.15	51	385	338	1.41	0.00	0.00	1.94	196242	
1682946588428	6.71	0	120	68	47.15	51	383	338	1.41	0.00	0.00	1.94	196242	
1682946589099	6.71	0	120	68	47.15	51	380	339	1.41	0.00	0.00	1.94	196242	
1682946589748	6.71	0	120	68	47.15	51	378	339	1.41	0.00	0.00	1.94	196242	
1682946590400	6.71	0	120	69	47.15	51	375	340	1.41	0.00	0.00	1.94	196242	
1682946591048	6.71	0	120	69	47.15	51	372	340	1.41	0.00	0.00	1.95	196242	
1682946591736	6.71	0	120	69	47.15	51	369	340	1.41	0.00	0.00	1.96	196242	
1682946592387	6.71	0	120	69	47.15	51	366	340	1.41	0.00	0.00	1.97	196242	
1682946593050	6.71	0	120	69	47.15	54	363	341	1.41	0.00	0.00	2.00	196242	
1682946593727	6.71	0	120	69	47.15	59	360	341	1.41	0.00	0.00	2.00	196242	
1682946594420	6.71	0	120	69	47.15	59	357	341	1.41	0.00	0.00	2.00	196242	
1682946595071	6.71	0	120	69	47.15	59	354	341	1.41	0.00	0.00	1.96	196242	
1682946595739	6.71	0	120	69	47.15	58	352	341	1.41	0.00	0.00	1.96	196242	
1682946596391	6.71	0	120	69	47.15	57	350	341	1.41	0.00	0.00	1.94	196242	
1682946597041	6.71	0	120	69	47.15	56	347	341	1.41	0.00	0.00	1.92	196242	
1682946597721	6.71	0	120	69	47.15	55	345	341	1.41	0.00	0.00	1.91	196242	
1682946598377	6.71	0	120	69	47.15	55	342	341	1.41	0.00	0.00	1.88	196242	
1682946599036	6.71	0	120	69	47.15	54	339	341	1.41	0.00	0.00	1.73	196242	
1682946599693	6.71	0	120	69	47.15	54	337	341	1.41	0.00	0.00	1.10	196242	
1682946600372	6.71	0	120	69	47.15	54	336	341	1.41	0.00	0.00	0.87	196242	
1682946601026	6.71	0	120	69	47.15	53	334	340	1.41	0.00	0.00	0.86	196242	
1682946601692	6.71	0	120	69	47.15	53	332	340	1.41	0.00	0.00	0.83	196242	
1682946602355	6.71	0	120	69	47.15	53	330	340	1.41	0.00	0.00	0.60	196242	
1682946603031	6.71	0	120	69	47.15	53	328	340	1.41	0.00	0.00	0.60	196242	
1682946603698	6.71	0	120	69	47.15	52	326	340	1.41	0.00	0.00	0.60	196242	
1682946604398	6.71	0	120	69	47.15	52	325	339	1.41	0.00	0.00	0.60	196242	
1682946605047	6.71	0	120	69	47.15	52	323	339	1.41	0.00	0.00	0.60	196242	
1682946605714	6.71	0	120	69	47.15	52	322	339	1.41	0.00	0.00	0.60	196242	
1682946606361	6.71	0	120	69	47.15	52	320	338	1.41	0.00	0.00	0.60	196242	
1682946607032	6.71	0	120	69	47.15	52	319	338	1.41	0.00	0.00	0.60	196242	
1682946607684	6.71	0	120	69	47.15	52	317	338	1.41	0.00	0.00	0.60	196242	
1682946608367	6.71	0	120	69	47.15	52	316	337	1.41	0.00	0.00	0.60	196243	
1682946609034	6.71	0	120	69	47.15	52	315	337	1.41	0.00	0.00	0.80	196243	
1682946609719	6.72	0	120	69	47.15	52	314	337	1.41	0.00	0.00	1.39	196243	
1682946610370	6.72	0	120	69	47.15	51	312	336	1.41	0.00	0.00	1.91	196243	
1682946611059	6.72	0	120	69	47.15	55	311	336	1.41	0.00	0.00	2.00	196243	
1682946611717	6.72	0	120	69	47.15	55	308	335	1.41	0.00	0.00	1.99	196243	
1682946612404	6.72	0	121	69	47.15	52	307	335	1.41	0.00	0.00	1.94	196243	
1682946613075	6.72	0	121	69	47.15	47	305	334	1.41	0.00	0.00	1.89	196243	
1682946613751	6.72	0	121	69	47.15	45	304	333	1.41	0.00	0.00	1.89	196243	
1682946614546	6.72	0	121	69	47.15	44	302	332	1.41	0.00	0.00	1.89	196243	
1682946615363	6.72	0	121	69	47.15	46	299	331	1.41	0.00	0.00	1.89	196243	
1682946616040	6.72	0	121	69	47.15	49	297	330	1.41	0.00	0.00	1.89	196243	
1682946616726	6.72	0	121	69	47.15	52	295	328	1.41	0.00	0.00	1.71	196243	
1682946617424	6.72	0	121	69	47.15	53	292	327	1.41	0.00	0.00	1.71	196243	
1682946618093	6.72	0	121	69	47.15	53	289	326	1.41	0.00	0.00	1.71	196243	
1682946618760	6.72	0	121	69	47.15	53	288	325	1.41	0.00	0.00	1.55	196243	
1682946619440	6.72	0	121	69	47.15	54	285	324	1.41	0.00	0.00	1.53	196243	
1682946620112	6.72	0	121	69	47.15	54	283	322	1.41	0.00	0.00	1.52	196243	
1682946620820	6.72	0	121	69	47.15	54	281	321	1.41	0.00	0.00	1.51	196243	
1682946621624	6.72	0	121	69	47.15	55	278	319	1.41	0.00	0.00	1.65	196243	
1682946622418	6.72	0	121	69	47.15	52	277	318	1.41	0.00	0.00	1.93	196243	
1682946623339	6.72	0	121	69	47.15	50	275	316	1.41	0.00	0.00	1.93	196243	
1682946624251	6.72	0	121	69	47.15	47	274	315	1.41	0.00	0.00	1.94	196243	
1682946624961	6.72	0	121	69	47.15	47	273	313	1.41	0.00	0.00	1.94	196243	
1682946625632	6.72	0	121	69	47.15	46	273	312	1.41	0.00	0.00	1.94	196243	
1682946626316	6.72	0	121	69	47.15	47	273	311	1.41	0.00	0.00	1.95	196243	
1682946627003	6.72	0	121	69	47.15	48	273	310	1.41	0.00	0.00	1.95	196243	
1682946627648	6.72	0	121	69	47.15	49	273	309	1.41	0.00	0.00	1.95	196243	
1682946628315	6.72	0	121	69	47.15	54	274	308	1.41	0.00	0.00	1.98	196243	
1682946628991	6.72	0	121	69	47.15	58	274	307	1.41	0.00	0.00	2.00	196243	
1682946629669	6.72	0	121	69	47.15	59	275	306	1.41	0.00	0.00	2.00	196243	
1682946630486	6.72	0	121	69	47.15	59	275	305	1.41	0.00	0.00	1.97	196243	
1682946631305	6.72	0	121	69	47.15	59	276	304	1.41	0.00	0.00	1.96	196243	
1682946631954	6.72	0	121	69	47.15	58	276	303	1.41	0.00	0.00	1.91	196243	
1682946632620	6.72	0	121	69	47.15	56	276	303	1.41	0.00	0.00	1.78	196243	
1682946633271	6.72	0	121	69	47.15	55	277	302	1.41	0.00	0.00	1.46	196243	
1682946633938	6.72	0	121	69	47.15	54	277	302	1.41	0.00	0.00	1.05	196243	
1682946634610	6.72	0	121	69	47.15	54	277	301	1.41	0.00	0.00	0.61	196243	
1682946635275	6.72	0	121	69	47.15	54	278	300	1.41	0.00	0.00	0.60	196243	
1682946635958	6.72	0	121	69	47.15	54	278	300	1.41	0.00	0.00	0.60	196243	
1682946636605	6.72	0	121	69	47.15	54	279	299	1.41	0.00	0.00	0.60	196243	
1682946637257	6.72	0	121	69	47.15	61	279	299	1.41	0.00	0.00	0.00	196244	
1682946637937	6.72	0	121	69	47.15	97	280	299	1.41	0.00	0.00	0.00	196244	
1682946638610	6.72	0	121	69	47.15	98	281	298	1.41	0.00	0.00	0.00	196244	
1682946639275	6.72	0	121	69	47.15	96	281	298	1.41	0.00	0.00	0.00	196244	
1682946639945	6.72	0	121	69	47.15	99	281	297	1.41	0.00	0.00	0.00	196244	
1682946640595	6.72	0	121	69	47.15	99	281	297	1.41	0.00	0.00	0.00	196244	
1682946641261	6.72	0	122	69	47.15	99	281	296	1.41	0.00	0.00	0.00	196244	
1682946642036	6.72	0	122	69	47.15	99	281	296	1.41	0.00	0.00	0.00	196244	
1682946642864	6.72	0	122	69	47.15	99	281	295	1.41	0.00	0.00	0.00	196244	
1682946643515	6.72	0	122	69	47.15	99	281	295	1.41	0.00	0.00	0.00	196244	
1682946644183	6.72	0	122	69	47.15	99	281	294	1.41	0.00	0.00	0.00	196244	
1682946644834	6.72	0	122	69	47.15	99	281	294	1.41	0.00	0.00	0.00	196244	
1682946645484	6.72	0	122	69	47.15	99	281	293	1.41	0.00	0.00	0.00	196244	
1682946646150	6.72	0	122	69	47.15	99	280	293	1.41	0.00	0.00	0.00	196244	
1682946646818	6.72	0	122	69	47.15	99	280	292	1.41	0.00	0.00	0.00	196244	
1682946647486	6.72	0	122	69	47.15	99	278	292	1.41	0.00	0.00	0.00	196244	
1682946648167	6.72	0	122	69	47.15	99	278	291	1.41	0.00	0.00	0.00	196244	
1682946648837	6.72	0	122	69	47.15	100	277	291	1.41	0.00	0.00	0.00	196244	
1682946649506	6.72	0	122	69	47.15	67	276	291	1.41	0.00	0.00	0.60	196244	
1682946650156	6.72	0	122	69	47.15	59	275	290	1.41	0.00	0.00	1.53	196244	
1682946650839	6.72	0	122	69	47.15	53	274	290	1.41	0.00	0.00	1.99	196244	
1682946651522	6.72	0	122	69	47.15	64	273	289	1.41	0.00	0.00	1.89	196244	
1682946652189	6.72	0	122	69	47.15	50	271	289	1.41	0.00	0.00	1.89	196244	
1682946652842	6.72	0	122	69	47.15	44	270	288	1.41	0.00	0.00	1.89	196244	
1682946653665	6.72	0	122	69	47.15	48	267	287	1.41	0.00	0.00	1.75	196244	
1682946654493	6.72	0	122	70	47.15	57	264	286	1.41	0.00	0.00	1.11	196244	
1682946655155	6.72	0	122	70	47.15	66	261	285	1.41	0.00	0.00	0.56	196244	
1682946655814	6.72	0	122	70	47.15	95	257	284	1.41	0.00	0.00	0.00	196244	
1682946656464	6.72	0	122	70	47.15	100	254	283	1.41	0.00	0.00	0.00	196244	
1682946657142	6.72	0	122	70	47.15	100	252	282	1.41	0.00	0.00	0.00	196244	
1682946657794	6.72	0	122	70	47.15	99	248	281	1.41	0.00	0.00	0.00	196244	
1682946658462	6.72	0	122	70	47.15	99	245	280	1.41	0.00	0.00	0.00	196244	
1682946659115	6.72	0	122	70	47.15	99	244	279	1.41	0.00	0.00	0.00	196244	
1682946659796	6.72	0	122	70	47.15	99	242	278	1.41	0.00	0.00	0.00	196244	
1682946660478	6.72	0	122	70	47.15	100	241	277	1.41	0.00	0.00	0.00	196244	
1682946661129	6.72	0	122	70	47.15	99	240	276	1.41	0.00	0.00	0.00	196244	
1682946661798	6.72	0	122	70	47.15	99	241	274	1.41	0.00	0.00	0.00	196244	
1682946662448	6.72	0	122	70	47.15	97	242	273	1.41	0.00	0.00	0.00	196244	
1682946663116	6.72	0	122	70	47.15	94	244	272	1.41	0.00	0.00	0.00	196244	
1682946663764	6.72	0	122	70	47.15	93	246	271	1.41	0.00	0.00	0.00	196244	
1682946664419	6.72	0	122	70	47.15	93	249	271	1.41	0.00	0.00	0.00	196244	
1682946665070	6.72	0	122	70	47.15	78	252	270	1.41	0.00	0.00	0.65	196244	
1682946665753	6.72	0	122	70	47.15	72	255	269	1.41	0.00	0.00	0.68	196244	
1682946666420	6.72	0	122	70	47.15	70	259	269	1.41	0.00	0.00	0.71	196245	
1682946667066	6.72	0	122	70	47.15	69	263	268	1.41	0.00	0.00	0.72	196245	
1682946667737	6.72	0	122	70	47.15	67	266	268	1.41	0.00	0.00	0.75	196245	
1682946668406	6.72	0	122	70	47.15	64	270	267	1.41	0.00	0.00	0.79	196245	
1682946669055	6.72	0	122	70	47.15	63	275	267	1.41	0.00	0.00	0.85	196245	
1682946669756	6.73	0	122	70	47.15	62	277	267	1.41	0.00	0.00	0.99	196245	
1682946670419	6.73	0	123	70	47.15	59	283	267	1.41	0.00	0.00	1.16	196245	
1682946671091	6.73	0	123	70	47.15	58	286	267	1.41	0.00	0.00	1.62	196245	
1682946671740	6.73	0	123	70	47.15	54	288	267	1.41	0.00	0.00	1.87	196245	
1682946672392	6.73	0	123	70	47.15	53	293	268	1.41	0.00	0.00	1.95	196245	
1682946673135	6.73	0	123	70	47.15	50	295	268	1.41	0.00	0.00	1.95	196245	
1682946673952	6.73	0	123	70	47.15	47	297	268	1.41	0.00	0.00	1.96	196245	
1682946674643	6.73	0	123	70	47.15	47	300	269	1.41	0.00	0.00	1.96	196245	
1682946675295	6.73	0	123	70	47.15	47	302	269	1.41	0.00	0.00	1.95	196245	
1682946675978	6.73	0	123	70	47.15	48	305	270	1.41	0.00	0.00	1.95	196245	
1682946676645	6.73	0	123	70	47.15	48	305	270	1.41	0.00	0.00	1.95	196245	
1682946677311	6.73	0	123	70	47.15	48	307	271	1.41	0.00	0.00	1.95	196245	
1682946677963	6.73	0	123	70	47.15	50	308	271	1.41	0.00	0.00	1.95	196245	
1682946678629	6.73	0	123	70	47.15	50	310	272	1.41	0.00	0.00	1.95	196245	
1682946679315	6.73	0	123	70	47.15	53	310	272	1.41	0.00	0.00	1.95	196245	
